ID,SalePrice
1954,181160.72140282457
1955,132998.8285652807
1956,315125.2675418515
1957,153931.06009364166
1958,309551.8040759039
1959,142647.40814684553
1960,114909.39023352097
1961,120139.32192167733
1962,97141.0333956596
1963,105417.55060201844
1964,107396.97563292057
1965,144311.46126838253
1966,137612.78907075958
1967,289967.6801745728
1968,443189.7148583172
1969,390822.54395895393
1970,430350.88369620545
1971,450627.6014424256
1972,380899.25415273744
1973,262342.87285438174
1974,325721.81807034166
1975,521392.3866670826
1976,269366.80696762167
1977,358948.91729256266
1978,356079.6138342564
1979,328649.62945585325
1980,203079.46547235592
1981,349739.94004163146
1982,217125.05224260924
1983,201769.91072806128
1984,170376.20839945652
1985,220113.8793012669
1986,211598.55666116846
1987,178022.60980776374
1988,177272.23101032365
1989,194448.17084557016
1990,214016.27569403968
1991,233226.3208243029
1992,214873.36331542436
1993,167408.60762563176
1994,231545.90444572733
1995,184020.59522176176
1996,248453.08697359983
1997,307416.5502825458
1998,337517.5125138232
1999,270217.3530616445
2000,322314.0330406165
2001,275553.82631923887
2002,242772.22780488583
2003,256723.45121215557
2004,279853.4005809669
2005,218399.158840182
2006,222547.04313348728
2007,247837.2190336654
2008,218706.75954499072
2009,197499.44714613137
2010,194759.77952056774
2011,140452.63407713987
2012,172676.26458177489
2013,179059.53850758518
2014,185721.03324694643
2015,202113.3014267896
2016,194576.37246207515
2017,196077.27247848827
2018,119347.98938415406
2019,134623.16870996496
2020,106883.98516976123
2021,104227.12761302394
2022,177704.7093922046
2023,144111.50567718834
2024,273709.2450477509
2025,354422.3665243674
2026,174145.16953426148
2027,158477.358021085
2028,151001.23474714658
2029,168012.30490338875
2030,265931.0500298758
2031,229409.2517157712
2032,247442.53025440284
2033,253900.94941826558
2034,169124.68854707087
2035,212131.7972142525
2036,198032.80241893503
2037,205720.06203062885
2038,315065.13054683106
2039,217380.52552971325
2040,288915.3778536166
2041,289774.5724971985
2042,204880.83621825126
2043,174740.8779440132
2044,170880.77849375413
2045,213024.19234481067
2046,144610.75667669694
2047,146586.09507587517
2048,139868.17356373867
2049,139782.44024267737
2050,176447.18800104567
2051,102480.01478724678
2052,123613.50796195137
2053,146736.4463716845
2054,86714.49995358844
2055,158230.8660783933
2056,143508.52446576155
2057,114602.94587221427
2058,222342.8204922938
2059,130858.72590618899
2060,176603.4127169451
2061,173237.59259027583
2062,129639.11317338125
2063,114729.45177065377
2064,138686.1333936674
2065,118905.46028303265
2066,159425.17539659227
2067,112612.87329059347
2068,145288.72699371073
2069,84587.0656851776
2070,112890.38015520145
2071,94644.52026231089
2072,130199.89399234281
2073,135118.9104592853
2074,182144.79955131936
2075,144200.48107097618
2076,118117.70531388691
2077,156375.31025610838
2078,127081.66493817068
2079,131299.52491656912
2080,118322.14497492636
2081,127078.53499510618
2082,123933.13667820705
2083,143758.24659110713
2084,110083.58629048287
2085,117837.22372832755
2086,108279.86451884355
2087,119891.31107463216
2088,95866.17902857854
2089,77263.54373358561
2090,124760.670905901
2091,110974.47541176727
2092,126853.40899783405
2093,117451.18552051942
2094,106642.81273602419
2095,145976.9448225193
2096,79301.10127440294
2097,97058.4398300391
2098,143460.95764092242
2099,54095.01422679637
2100,75073.8444489049
2101,115296.30707006354
2102,124176.50067870523
2103,100218.75378465586
2104,135921.08027386537
2105,128443.14854106623
2106,60891.28351814852
2107,197671.8421447502
2108,114710.85816757241
2109,108997.5564385957
2110,132553.0532508718
2111,135768.40949151843
2112,138582.250930024
2113,122681.53769794853
2114,116491.33421407317
2115,163216.2970039449
2116,116160.42561564084
2117,148536.7745978947
2118,123483.22677731291
2119,111508.19751381976
2120,111350.15604839573
2121,87064.54441125455
2122,114590.73459232322
2123,84954.97390309471
2124,154982.3339141646
2125,123802.80699772094
2126,149058.25623009694
2127,152844.81422797428
2128,126736.65794776878
2129,91801.98471885757
2130,135132.69950335688
2131,136721.17065397685
2132,114757.34365341808
2133,124319.00359104491
2134,118075.05212634997
2135,94382.6920427435
2136,73423.6617098464
2137,108600.82972505708
2138,131704.6150930386
2139,151072.64559695037
2140,139743.57984021833
2141,148467.43371564447
2142,126566.35051303919
2143,150496.67171904485
2144,122684.56964921881
2145,137006.68831272743
2146,162783.441014425
2147,143109.35192126592
2148,129379.79832365832
2149,150799.94948961167
2150,220113.6585200292
2151,113218.90356344747
2152,182301.3221281277
2153,166157.302223388
2154,110013.38710275199
2155,139646.91631072108
2156,275233.2690808901
2157,231187.43524840698
2158,238464.23425961158
2159,210992.64719745662
2160,176013.65452853346
2161,237999.19167543846
2162,398349.2187822536
2163,359398.88405773905
2164,241024.69190869897
2165,196417.56345458963
2166,152777.31699449208
2167,216440.8815662422
2168,197480.62522990687
2169,196541.58322628864
2170,217549.27152443674
2171,154280.0768946337
2172,129565.77377050789
2173,166539.55751162092
2174,228577.0006429085
2175,291926.83156417066
2176,316656.2668166102
2177,240930.6760463024
2178,211653.49713924833
2179,138875.16326913156
2180,215951.3407611144
2181,192258.64131604377
2182,224316.91798457975
2183,191297.45482790464
2184,123399.49062014947
2185,120091.03980692851
2186,147290.2708632377
2187,153684.82411347586
2188,155212.8739420572
2189,302090.3927545654
2190,79469.29992706113
2191,80585.56200684732
2192,92113.99328586216
2193,107127.42696735986
2194,101714.14456004853
2195,108769.7314757928
2196,101148.82247463503
2197,120783.11283130343
2198,158688.56630698006
2199,174791.47794502618
2200,147638.18553652137
2201,143138.2473799347
2202,214028.0424088571
2203,134226.13158117144
2204,181718.8069516748
2205,115220.00284879189
2206,140313.73618896972
2207,214690.3542274454
2208,256492.37814224046
2209,247982.2294787247
2210,118559.73659253266
2211,113196.88099465039
2212,119459.56105681903
2213,106036.7516672267
2214,139253.32399743542
2215,99016.93083420648
2216,146956.4941362947
2217,67674.57045154438
2218,73539.66231260558
2219,68969.86700482426
2220,71217.02154058902
2221,316360.2630358396
2222,279906.07432259456
2223,296020.61770328705
2224,209782.68617280625
2225,117259.51816025979
2226,194046.04720651024
2227,201402.72931574614
2228,259893.7635375278
2229,254259.3667607053
2230,154356.04344955905
2231,215813.24745674926
2232,180284.99995094587
2233,177911.695010447
2234,239936.57305276915
2235,228326.19794862592
2236,262596.2211024118
2237,336642.1173314106
2238,191139.205010414
2239,113934.29420022108
2240,154285.5545939133
2241,159393.19588299296
2242,123760.60077580038
2243,130293.07286546672
2244,102780.4871732671
2245,99708.89378320902
2246,142102.11340886808
2247,109704.04618131182
2248,122796.64327844612
2249,120781.8857369067
2250,129658.90463879493
2251,100022.17732931794
2252,176838.67944079617
2253,152159.41887360296
2254,179730.82525576954
2255,189649.6815480232
2256,179045.89129000774
2257,209197.4688563171
2258,159721.32315408636
2259,178649.08898174338
2260,154897.0221872948
2261,181271.33127600673
2262,204933.46606227427
2263,380579.07730955025
2264,508212.65924649173
2265,175975.86747879395
2266,289543.89447949454
2267,384426.4516746378
2268,419347.88740959676
2269,147981.31445409593
2270,195277.93204665947
2271,219068.41150978624
2272,199262.5149804289
2273,166896.05623264023
2274,181064.52711894392
2275,160063.5345614196
2276,188850.4639996153
2277,181951.95161225216
2278,150222.5104070269
2279,122919.83695292854
2280,118638.90399136665
2281,170976.65918557334
2282,189899.27242833842
2283,103800.36116380322
2284,110703.16264349707
2285,139059.47401427213
2286,124179.27719144197
2287,354920.3700912308
2288,273783.1261077917
2289,385797.51394679095
2290,463039.28695825196
2291,332110.3434896207
2292,446900.2321749621
2293,493733.3557655049
2294,407419.12687113974
2295,487853.7022229228
2296,296166.66519084986
2297,328376.2037725802
2298,330446.2277056515
2299,384696.1810785489
2300,336820.2993124671
2301,298750.5951020472
2302,247443.5737220811
2303,237806.04323613748
2304,244461.42789019758
2305,195569.6419901541
2306,191784.63946710166
2307,197814.0713115661
2308,222621.5996731496
2309,279081.9981603766
2310,207809.60150238988
2311,199593.95894139892
2312,174884.38196776307
2313,173555.73578113626
2314,173319.78119664072
2315,179465.41932699678
2316,195583.36731498575
2317,188391.47206445158
2318,180915.92443528958
2319,181960.3870902841
2320,184930.3892622182
2321,232602.7665488047
2322,178292.0352259145
2323,185892.31393368062
2324,172032.10388307407
2325,215976.78673543187
2326,170029.01790018176
2327,207618.29144503002
2328,227477.34082007836
2329,188916.98999773245
2330,180052.0135273936
2331,361890.74795785337
2332,397938.3288613224
2333,317480.48936625005
2334,256733.39242205807
2335,270350.5616155394
2336,324202.395861474
2337,200741.4525172957
2338,269977.5725729444
2339,217323.63359810028
2340,409499.7316388614
2341,216018.18535719853
2342,229170.6599302508
2343,225116.6560854159
2344,219381.92609466403
2345,233136.88873205995
2346,210567.36320780448
2347,199712.85280702886
2348,240050.96967706372
2349,179093.63548107343
2350,305767.85303684673
2351,260854.60724456032
2352,254929.52418773636
2353,253475.9009717114
2354,137875.40020281283
2355,144329.79650310855
2356,153445.4539329932
2357,192256.5825502964
2358,198348.55151677734
2359,129321.84342550949
2360,115917.45578769608
2361,143722.58896258037
2362,275223.82345334993
2363,139227.78027307653
2364,156722.84509227003
2365,217841.8409515383
2366,188958.62465602552
2367,221564.6373754916
2368,215460.83277366267
2369,215974.90183949168
2370,167896.48614915917
2371,168748.97581867856
2372,194506.91724580794
2373,283624.4476570482
2374,319336.26112064905
2375,248277.89357844196
2376,285829.01389634964
2377,357731.37512926135
2378,144347.50803852457
2379,203950.41113763038
2380,149015.15736626368
2381,171805.18092447438
2382,202233.72386012197
2383,207988.7873504246
2384,249588.8444684843
2385,160169.02537089193
2386,134798.37262207826
2387,136661.13123189966
2388,99029.4385570023
2389,118272.74165016471
2390,146295.04427750048
2391,144508.92989523386
2392,114095.29051940516
2393,164870.8144836742
2394,139366.4246019848
2395,212678.77470208344
2396,143128.2460644713
2397,224497.88107307183
2398,131726.9532738714
2399,62846.680992283174
2400,61292.082791310175
2401,117771.81088119971
2402,137794.03313352342
2403,141872.50766171873
2404,150296.96476262825
2405,161733.58542221255
2406,142157.64065199444
2407,127821.52405932598
2408,144941.27533288664
2409,121792.51064836417
2410,167613.02247834762
2411,115541.41940818907
2412,155705.48997933074
2413,129064.22754914171
2414,146922.19004788194
2415,132861.284780567
2416,125356.79127769553
2417,132286.74891450364
2418,130040.23253308173
2419,128978.5174078303
2420,123526.74800402773
2421,148554.96645699677
2422,106350.97161564612
2423,121939.7223470038
2424,153404.1059702372
2425,211858.9403317773
2426,133883.4094430012
2427,133124.70461189657
2428,174977.80732260345
2429,113073.634798526
2430,133097.50537713963
2431,108469.87181845092
2432,146184.85938756846
2433,146369.48223115393
2434,138298.1155636975
2435,153917.06634068736
2436,104927.38438751308
2437,106899.49300405341
2438,124193.4130030289
2439,103822.95115399071
2440,119106.6415697006
2441,96945.46682680633
2442,96668.22794620245
2443,124203.61254652034
2444,128944.76186564252
2445,88600.77565036397
2446,133318.09967917684
2447,175827.6076381815
2448,126588.90651706918
2449,109138.35957005975
2450,148607.69907062766
2451,122229.28922989381
2452,193867.47186675065
2453,91493.79205950635
2454,121492.57972181741
2455,122127.46238776256
2456,138031.5489322825
2457,132495.6985852789
2458,126136.95197480015
2459,109464.35669490296
2460,136032.8864348433
2461,122052.51560545657
2462,136269.7861060145
2463,124638.54322023294
2464,175648.3075046116
2465,142524.83695899945
2466,117643.15752130894
2467,127114.1231685234
2468,78848.24342028932
2469,78134.29278223327
2470,193525.27923580373
2471,211179.81777154608
2472,162527.18075961358
2473,118762.1432200132
2474,76835.9923534074
2475,213578.73867253453
2476,116733.41358761849
2477,129698.27595456775
2478,155787.7298603971
2479,102028.12239698027
2480,150868.03633212185
2481,120712.84661176227
2482,129725.56168973747
2483,109502.73521230981
2484,123199.23522674876
2485,125489.84528878011
2486,152230.50659492635
2487,182589.55502375605
2488,161573.0546484853
2489,148609.71419650558
2490,144727.61111276358
2491,92124.72916212224
2492,190931.93518455554
2493,148141.80056868625
2494,151010.63913203697
2495,89760.41413978983
2496,248304.06265868145
2497,155093.95727000167
2498,108298.99431739881
2499,88651.49308614188
2500,124811.98356452762
2501,138948.8145718138
2502,148606.27786468307
2503,96502.73816344161
2504,186614.61392998797
2505,225866.7548096534
2506,255222.7360513007
2507,293308.3028387478
2508,254823.12701102567
2509,216991.16028182575
2510,216233.552733377
2511,177129.7781056917
2512,205694.2248599677
2513,223793.62755110173
2514,247646.03674875892
2515,150502.3221282119
2516,173047.09054837195
2517,142687.93170490474
2518,150812.58564134964
2519,225912.38904922229
2520,214423.58095012346
2521,189409.5791529163
2522,225193.94457706437
2523,120903.47728053172
2524,136236.79566048848
2525,148254.89777036197
2526,136204.52954451664
2527,112786.3950012929
2528,128935.69082745556
2529,130900.65736934554
2530,120972.31463842318
2531,250850.58438092552
2532,228267.163361839
2533,196915.8791592732
2534,222494.74997546265
2535,302473.15012734
2536,237244.74740150227
2537,228737.23664129068
2538,181298.29140731922
2539,186298.3136485876
2540,180495.4934407693
2541,181536.3078448114
2542,166421.01463343148
2543,125276.77709311464
2544,123874.45552249573
2545,133425.47522425873
2546,128912.94492548995
2547,137211.158857546
2548,151473.16936943328
2549,159074.6283425059
2550,807262.212954695
2551,138646.9837040041
2552,132601.26774420645
2553,75435.01892174258
2554,97451.85022321086
2555,119383.79441128852
2556,102653.22097970915
2557,106773.06520476409
2558,148962.29623220424
2559,139522.01973690774
2560,149354.5724236759
2561,140967.5103690347
2562,137491.49854885842
2563,148118.01529263984
2564,200518.18567182758
2565,134395.22215014815
2566,158754.8913400568
2567,136529.98747845934
2568,196834.04546266305
2569,219068.44668503373
2570,115539.80639717763
2571,192335.83547240047
2572,144490.79069443332
2573,223091.66665784735
2574,281128.77768773574
2575,130256.69071070568
2576,119518.90865054665
2577,146123.48733369645
2578,84215.89565090323
2579,62129.77789108261
2580,103143.62487849325
2581,110080.02635072816
2582,111907.16769537378
2583,279958.7413498163
2584,175970.1056566025
2585,187418.25684931836
2586,228331.2917694032
2587,198234.37223391418
2588,140257.36758547678
2589,151731.50567063314
2590,209210.1308991827
2591,219626.830190165
2592,215087.31599642342
2593,251600.28882415994
2594,179218.52031154852
2595,200525.4414044023
2596,306326.239470445
2597,188537.0455395998
2598,281816.18017073494
2599,322369.18834179925
2600,146694.28583506873
2601,143419.67196987296
2602,82579.93266612408
2603,94423.96946015251
2604,88969.29566013196
2605,78031.81416528707
2606,150521.84882678665
2607,195624.39994100537
2608,211376.12684548929
2609,173308.78293157084
2610,111659.09620469072
2611,124456.84558811653
2612,158371.78376158833
2613,130976.2886943272
2614,124431.80684085889
2615,154397.67762369866
2616,145610.7913979763
2617,181946.41310982165
2618,203602.67012924678
2619,197489.1057836928
2620,184841.76117427903
2621,175784.59503687895
2622,183251.56691341053
2623,244535.81443329627
2624,311554.1082137623
2625,299199.1394897984
2626,173291.5901061245
2627,164208.98638229482
2628,472680.9170254584
2629,508556.48547191225
2630,358399.773784271
2631,490058.6802272599
2632,436131.57434283406
2633,301295.5221422736
2634,430538.66545095027
2635,160785.4462669961
2636,174090.64706241805
2637,176785.0841621631
2638,260632.78351413738
2639,189599.5550205037
2640,152961.76608626443
2641,102528.34534283471
2642,194384.80698007037
2643,100309.43562648163
2644,123016.05258259956
2645,106705.79025468486
2646,94187.68663772108
2647,102293.13857175154
2648,144175.15385889838
2649,149159.36025648337
2650,134182.1419029508
2651,140708.18803172425
2652,411290.24648011243
2653,249819.89087324042
2654,254865.74545195594
2655,406322.1479118304
2656,315511.64090528595
2657,356543.93145103136
2658,302260.8635082963
2659,299747.6174214053
2660,361456.1981020391
2661,345733.67587928416
2662,368045.3238881595
2663,279232.1931744369
2664,270882.4970129051
2665,321232.2596735192
2666,281878.2338073344
2667,169050.20230054494
2668,177212.32787761572
2669,185097.63542459984
2670,279500.44565688004
2671,185537.41891342172
2672,193033.26740332905
2673,206455.90888963488
2674,200312.2844635917
2675,165430.05325001877
2676,191313.43890461902
2677,199352.74736323368
2678,256442.70711832383
2679,271810.62554149464
2680,280077.244375813
2681,406875.48728558025
2682,326658.4543451493
2683,516204.37891031837
2684,312864.5594965903
2685,328397.50210390677
2686,253927.34984149292
2687,322166.20041351777
2688,212276.6828483366
2689,203531.67187945195
2690,452517.1674130771
2691,191961.76421749077
2692,135353.25052656414
2693,198382.96004049896
2694,137498.07164350443
2695,193219.2970271482
2696,184118.40279820497
2697,190378.70205161785
2698,195360.42262866118
2699,175504.6829370854
2700,157090.7817593809
2701,151833.30475909752
2702,110042.65803159392
2703,122806.07433729908
2704,139683.02050591106
2705,116796.21878970924
2706,114170.74528519623
2707,124386.50287281864
2708,131455.83598438825
2709,106247.91335689161
2710,125565.23223367396
2711,284367.3179878221
2712,393426.64054669195
2713,170620.57083078477
2714,151260.1758142314
2715,172842.73221531184
2716,142790.28357817561
2717,189292.67293577568
2718,220522.06024824773
2719,158178.89231066915
2720,170382.37803537172
2721,134339.92817745684
2722,162208.89160135618
2723,141088.18193851283
2724,126988.92504204533
2725,131418.25201003015
2726,151276.73156838428
2727,181360.38054698642
2728,177929.51533836094
2729,150502.6236006518
2730,147099.4065966924
2731,131464.87639345112
2732,131570.1240175334
2733,157987.0097723154
2734,144657.52244702043
